topic_1,topic_2,topic_3,topic_4,movie_id
0.73498625,0.01791581,0.15900064,0.08809732,8623704
0.65712386,0.23874082,0.03152184,0.07261341,12613879
0.6644498,0.010043236,0.20336054,0.122146405,13257327
0.13674994,0.10163919,0.12950839,0.6321025,14420555
0.52871895,0.06650059,0.20755701,0.19722345,15442575
0.5554387,0.19598074,0.014239482,0.2343411,18732394
0.555438,0.19599114,0.014233356,0.23433757,32084980
0.7346704,0.16962521,0.01375784,0.08194651,35825867
0.5832853,0.032249484,0.30294055,0.08152474,33895664
0.16060595,0.24040774,0.08564337,0.513343,5871867
0.70361406,0.0603253,0.17537759,0.060683075,2167778
0.17664646,0.07062384,0.15994713,0.5927826,26114073
0.7093666,0.1348946,0.0103262905,0.14541252,14427075
0.7228535,0.0344318,0.2044325,0.038282275,28134939
0.7980916,0.08889784,0.009696605,0.10331398,3551668
0.66983443,0.29346174,0.0066623553,0.030041425,2503448
0.7105718,0.15168089,0.090715036,0.047032267,7195808
0.84328985,0.07820894,0.024460187,0.054041006,12606849
0.78628594,0.051462617,0.028962586,0.13328883,1488066
0.83249533,0.11165797,0.027238624,0.028608087,1988806
0.6948126,0.045058213,0.089394376,0.17073488,24518351
0.7535742,0.010660835,0.08858979,0.1471752,4121036
0.8440734,0.115282126,0.02294703,0.017697435,28336440
0.19480658,0.20950857,0.051868647,0.5438162,628120
0.5195429,0.40092638,0.007657338,0.071873434,7852430
0.4159351,0.3186341,0.23420535,0.031225463,25021966
0.35574734,0.14362378,0.30282512,0.19780375,22712364
0.7405896,0.2314618,0.022068894,0.005879713,18056742
0.7790023,0.12714247,0.057199024,0.036656182,27215149
0.94331294,0.021698792,0.0022137274,0.032774538,33567266
0.4305109,0.50679415,0.008716223,0.05397867,21481795
0.6493095,0.017427616,0.12515114,0.20811166,1372551
0.5520221,0.09239615,0.047951993,0.3076298,1373745
0.23480894,0.1807894,0.16247706,0.4219246,32467498
0.3848059,0.25476545,0.2921268,0.068301834,18504054
0.35699895,0.15885934,0.26655287,0.21758887,1108697
0.35646608,0.36574572,0.23068133,0.04710689,6780205
0.17119363,0.2176954,0.00097454264,0.6101364,5671088
0.4312279,0.4545341,0.008481573,0.10575638,5672796
0.2931079,0.30321845,0.004911048,0.39876258,5672353
0.26397192,0.41427168,0.001257493,0.3204989,5672172
0.32654217,0.33064088,0.0017749843,0.341042,5670753
0.13198504,0.43093634,0.008131629,0.42894697,5673005
0.26519078,0.341967,0.186306,0.2065362,2448736
0.14475816,0.19164337,0.16517743,0.498421,2165590
0.49187228,0.25370532,0.14025648,0.114165865,4415359
0.13598448,0.13182555,0.37942684,0.35276315,12789158
0.6312125,0.1279436,0.18993169,0.05091225,30685077
0.75072306,0.059255086,0.027773762,0.16224809,1591831
0.8423879,0.033753708,0.061321925,0.06253647,30232904
0.29356197,0.15575475,0.2194051,0.33127823,23737134
0.240581,0.030937962,0.13260624,0.59587485,14416614
0.6125819,0.042320434,0.2632536,0.081844,5668860
0.64479303,0.17387864,0.12213556,0.059192806,31306817
0.56148016,0.069505535,0.33356646,0.035447817,32270127
0.12749399,0.5551357,0.10130255,0.21606778,15441313
0.50251514,0.08737364,0.16063775,0.24947341,7048628
0.3084841,0.6184284,0.01895545,0.054132022,17670152
0.22666754,0.0027076902,0.11715858,0.6534662,983731
0.561451,0.18084943,0.12836675,0.12933286,17231014
0.67665255,0.056945313,0.052541245,0.21386088,21666555
0.43589634,0.17569336,0.040422477,0.3479878,24399610
0.46312815,0.01748598,0.008921094,0.5104648,3150514
0.64122504,0.24546883,0.08045833,0.032847814,9570503
0.16197544,0.24296527,0.027769078,0.5672902,3584031
0.50678176,0.42426926,0.01925213,0.049696844,19888701
0.41322076,0.11805638,0.3751757,0.09354717,292453
0.68821025,0.0057689403,0.054349944,0.25167087,1367539
0.9521816,0.009944884,0.0035192424,0.034354337,1208705
0.70159537,0.04924655,0.09413538,0.15502274,10591637
0.7036172,0.1403365,0.05570723,0.100339,20956661
0.78787416,0.12775353,0.056083705,0.028288644,2701438
0.7220458,0.07665417,0.14552158,0.05577846,20398873
0.5448031,0.15981793,0.20393495,0.09144403,22545876
0.5175885,0.037392963,0.05469154,0.390327,7625729
0.45575115,0.078855135,0.38587034,0.079523385,26230441
0.74495614,0.015968485,0.19445866,0.044616736,846820
0.4044539,0.015506495,0.11769457,0.462345,4845539
0.520691,0.008289299,0.18391195,0.28710774,997955
0.47378758,0.20990409,0.061908364,0.25439999,2314982
0.36979693,0.024323503,0.47971016,0.12616938,4343361
0.88510895,0.011165631,0.032085255,0.071640156,2405382
0.4057122,0.49011317,0.052764643,0.05141002,3305132
0.40343034,0.45387754,0.045030482,0.097661644,28932169
0.49438593,0.25681013,0.115121506,0.13368246,21381088
0.8680195,0.0356392,0.063651204,0.032690056,20671864
0.7877945,0.07244937,0.04096177,0.09879439,16037718
0.6450687,0.043227293,0.26469296,0.047011055,22545667
0.17691922,0.17235836,0.16366516,0.4870573,851285
0.2758559,0.2210799,0.18611161,0.3169526,27383563
0.45591268,0.15379865,0.3488501,0.04143858,2367337
0.880093,0.08863058,0.0073660878,0.02391031,31243591
0.4669033,0.09750936,0.14813614,0.28745124,27652105
0.5986137,0.07822667,0.23232844,0.09083116,9062631
0.6750589,0.10104779,0.19634096,0.027552377,9977694
0.2723587,0.3710143,0.06807815,0.28854886,1252047
0.45154908,0.5120028,0.010724927,0.025723185,22811616
0.25802395,0.4485658,0.032559086,0.26085114,11218354
0.7553993,0.10833856,0.038664028,0.09759809,27244510
0.4404033,0.20536968,0.12285339,0.23137361,28240999
0.6918244,0.05487689,0.1853591,0.067939654,16089223
0.33995536,0.06072145,0.1353455,0.4639777,1370478
0.18752342,0.14630726,0.06348459,0.60268474,7696753
0.14188834,0.24913645,0.08104216,0.52793306,7873210
0.044562098,0.28859192,0.0014503495,0.6653957,4084504
0.5069461,0.039362658,0.36566448,0.08802678,1684625
0.13812342,0.3036489,0.035123195,0.5231045,6575394
0.6110955,0.18450639,0.0036892723,0.20070887,538180
0.6643628,0.02878267,0.08741638,0.21943821,6299060
0.49046043,0.42672122,0.013982137,0.068836175,31133095
0.23540962,0.5330454,0.11743026,0.11411475,21547924
0.6507683,0.25196376,0.014126175,0.08314176,18359410
0.74518937,0.028104275,0.010542958,0.21616346,27559995
0.3418148,0.54505545,0.03799023,0.07513955,12303811
0.57899636,0.11414374,0.08171871,0.22514114,3649527
0.74237096,0.17191932,0.015431952,0.070277795,15422381
0.704166,0.10835795,0.012620756,0.17485532,31029385
0.6947817,0.05801898,0.19154222,0.055657133,14025121
0.80500484,0.14649072,0.015933301,0.032571126,32441728
0.5848433,0.16304553,0.023321165,0.22879,12710259
0.6209842,0.2825867,0.025769234,0.07065986,4530423
0.33936816,0.4298753,0.09424403,0.1365125,4696764
0.3162112,0.5823638,0.0031303884,0.098294586,27260560
0.34953833,0.5840055,0.0025624211,0.063893765,16648109
0.35602006,0.5173039,0.025262285,0.10141375,4316523
0.24681467,0.62019664,0.009426319,0.123562366,11654754
0.24004029,0.608999,0.022841427,0.12811923,28397585
0.18092328,0.70337874,0.00368115,0.11201684,1962913
0.8081406,0.07447166,0.009780153,0.10760762,2564151
0.7767605,0.14837094,0.021463282,0.05340529,31940428
0.49201414,0.06979195,0.21020573,0.22798823,2280880
0.65260965,0.007149444,0.11163004,0.22861092,924857
0.44642472,0.21437144,0.056450255,0.2827536,8291759
0.5036634,0.22009915,0.13734515,0.13889222,8291511
0.59031814,0.03805315,0.01079691,0.3608318,3036635
0.4062898,0.29669625,0.11062271,0.1863913,7398083
0.81212854,0.02960682,0.022978045,0.1352866,2520368
0.6525782,0.0948463,0.012085892,0.24048962,5478827
0.5018687,0.067785606,0.18010807,0.25023764,15236532
0.7252769,0.07851283,0.13807368,0.058136575,29558941
0.57266533,0.09840339,0.10422777,0.22470352,13318485
0.28548303,0.11247475,0.0778789,0.5241633,25917791
0.5905273,0.044676103,0.048861,0.31593558,34081593
0.1975947,0.75951684,0.0182254,0.02466304,19841320
0.14325187,0.29387617,0.042303935,0.520568,11224264
0.72903234,0.22182138,0.004836915,0.044309337,1198987
0.6642454,0.11865425,0.0478946,0.16920571,12252072
0.24576189,0.38246703,0.05869988,0.31307122,31716374
0.34987038,0.0034231902,0.24148603,0.40522042,204839
0.6129791,0.059161432,0.2997489,0.028110536,29759425
0.3879321,0.34725094,0.06403515,0.20078187,61529
0.517993,0.2681266,0.04693744,0.16694295,445937
0.59909827,0.27982667,0.0150688235,0.10600626,9281461
0.27991778,0.31815422,0.21010229,0.1918257,7313334
0.2951702,0.06359153,0.35524827,0.28599003,8233233
0.6633448,0.05064438,0.19226322,0.09374761,1419848
0.6606999,0.2374523,0.016210714,0.085637115,4984630
0.7276295,0.20594999,0.0028206822,0.063599885,13463159
0.13048647,0.307847,0.12134742,0.44031912,9907279
0.066388145,0.5461926,0.04164233,0.34577695,565318
0.4072739,0.2972595,0.17955895,0.115907684,23949470
0.45319268,0.4871924,0.008390838,0.051224116,7767619
0.3177869,0.1364589,0.0029736818,0.5427806,7370905
0.66712904,0.08740633,0.14241211,0.10305252,369682
0.68374205,0.11777954,0.06850581,0.12997265,20768445
0.49430287,0.053142343,0.17911567,0.27343908,5883755
0.6649699,0.12615985,0.015204882,0.19366537,33429707
0.8991612,0.04487059,0.012523349,0.043444827,24479951
0.30103678,0.27084357,0.037085462,0.39103425,5610546
0.37021142,0.09926987,0.18324612,0.34727257,21856079
0.16929123,0.6071147,0.045729376,0.17786476,1700874
0.77139324,0.06529001,0.10989276,0.053423967,24724348
0.49043733,0.0035538354,0.35234788,0.15366094,24193429
0.781771,0.015725648,0.04984619,0.15265717,9499387
0.78896224,0.12054266,0.024403678,0.06609144,24551069
0.70721996,0.048217352,0.19940867,0.04515402,22787868
0.7109553,0.0318658,0.25270215,0.0044767163,2812023
0.6314486,0.13422783,0.022626553,0.21169697,1915443
0.7590701,0.18734527,0.013213132,0.040371545,8259794
0.8019466,0.03549895,0.11774581,0.044808675,6337456
0.8163566,0.13210683,0.014210568,0.03732605,13578324
0.7899561,0.18046527,0.015454668,0.014123981,19492718
0.77749383,0.04490927,0.094139315,0.083457634,370064
0.7834815,0.12557021,0.0071151815,0.08383307,33108382
0.49984524,0.031893983,0.30765834,0.1606024,25305145
0.6520318,0.1791509,0.14858945,0.020227853,62115
0.62550116,0.058915514,0.18150887,0.1340744,7006903
0.2551347,0.02984529,0.39955598,0.31546396,5647190
0.4273737,0.39560038,0.017901417,0.15912448,25389799
0.4923453,0.2216987,0.19702904,0.088926956,31046582
0.523608,0.35902572,0.015507293,0.10185893,909577
0.5369155,0.09999624,0.2489503,0.114138,36474734
0.35579482,0.61685073,0.0054677194,0.021886745,917363
0.843249,0.04833902,0.0025186413,0.10589329,303847
0.7718387,0.14421622,0.02505328,0.058891807,10542419
0.50751877,0.3740988,0.002474408,0.115908034,18684054
0.7401388,0.02785777,0.12133622,0.11066719,30440118
0.86509436,0.117942594,0.004951965,0.012011075,7444251
0.77999675,0.040506747,0.028256996,0.15123948,15564747
0.86602664,0.04970581,0.04442719,0.03984037,6917971
0.65781504,0.042185456,0.2541617,0.04583782,24229540
0.8093402,0.041086357,0.04858816,0.10098533,21452659
0.71421593,0.08154906,0.065887906,0.13834707,8656846
0.3133579,0.056884635,0.1861224,0.44363505,14738854
0.31582317,0.15041435,0.12804614,0.4057164,2046815
0.5004927,0.11576071,0.17954127,0.20420529,19011948
0.4651639,0.27073672,0.08643202,0.17766733,16791637
0.60783017,0.28876254,0.074709915,0.028697375,30636098
0.4119924,0.11000545,0.28023407,0.19776803,18017583
0.91414326,0.04069218,0.00414842,0.041016147,6070722
0.8083343,0.0439917,0.039443646,0.10823034,30122642
0.38957202,0.014570167,0.34610543,0.2497524,29647426
0.880172,0.074132755,0.0038849672,0.041810274,32102471
0.78342074,0.16908865,0.014967214,0.032523368,29676959
0.20053193,0.6710167,0.007498785,0.12095258,2286484
0.82554424,0.12299828,0.0318057,0.019651813,12614703
0.7088812,0.107523344,0.07120484,0.11239067,18521791
0.8585433,0.024160972,0.02766953,0.08962621,31480409
0.7148645,0.043256342,0.22393355,0.017945632,2980843
0.5207991,0.15312466,0.1317042,0.194372,8701507
0.6608646,0.038890477,0.2470888,0.053156123,3477283
0.70230293,0.007059891,0.07171471,0.2189225,26100368
0.56409293,0.30627322,0.0022111444,0.12742276,24583717
0.8584418,0.06033387,0.01182231,0.06940205,28103904
0.9272801,0.05766918,0.004102413,0.010948276,33754268
0.78803116,0.16317935,0.009714141,0.039075404,34155927
0.6714001,0.13410336,0.10182705,0.09266948,1357330
0.4999002,0.071447104,0.2539728,0.17467993,21412318
0.87795776,0.006524647,0.075505264,0.04001227,74912
0.6745016,0.18824789,0.08127667,0.05597378,28520054
0.84016085,0.023601878,0.074531145,0.061706178,23795113
0.931007,0.03784271,0.008177685,0.022972608,35056026
0.81032795,0.035318676,0.13794392,0.016409414,15738234
0.4154715,0.041470233,0.36867657,0.17438169,1246956
0.36120984,0.14728813,0.18991597,0.30158612,21752777
0.7343754,0.17161798,0.030555548,0.06345103,24511591
0.6643995,0.19087785,0.021376798,0.12334583,25715998
0.6272615,0.016432535,0.2118817,0.14442427,30273551
0.8136473,0.04062455,0.109803766,0.03592445,3419442
0.66253304,0.3171986,0.0064513385,0.013817024,23907048
0.70498496,0.17307277,0.033929124,0.08801315,32644906
0.45334443,0.43431777,0.025422491,0.086915314,27877174
0.5499559,0.1842013,0.10824357,0.15759918,22756444
0.90626657,0.024203425,0.0050568855,0.06447312,16666086
0.8092156,0.12372114,0.0043418645,0.06272141,33049275
0.878804,0.008064505,0.0033324056,0.10979908,5216578
0.8073591,0.046900664,0.056127593,0.089612626,3834305
0.71174705,0.18644781,0.061163716,0.04064139,35307695
0.5561383,0.32648173,0.03844947,0.078930534,3822455
0.8285535,0.14391129,0.0055106813,0.022024592,11436273
0.90166146,0.05503494,0.011131333,0.032172326,3072026
0.75794166,0.10074151,0.103552744,0.037764046,11673194
0.6809172,0.21012789,0.0625045,0.046450373,8934867
0.8065694,0.10879262,0.0583253,0.02631268,24631427
0.17639764,0.36269695,0.2957251,0.16518028,31537306
0.61214554,0.22781439,0.0062513873,0.1537887,92540
0.6667629,0.19333334,0.11753927,0.022364486,4186717
0.67514384,0.034923803,0.12521464,0.16471773,13910386
0.6976555,0.24298178,0.018218,0.041144725,24817379
0.8195489,0.13808118,0.011847744,0.030522209,33767085
0.60651124,0.005077308,0.08104903,0.3073624,25619997
0.8077877,0.14400958,0.03143922,0.016763484,2812852
0.71520805,0.07770845,0.010693729,0.19638976,23592729
0.67208105,0.11180743,0.14620014,0.06991143,24027834
0.7932596,0.003572673,0.00089726545,0.20227039,423019
0.43307358,0.022876563,0.15258038,0.39146945,27258038
0.54783803,0.039905157,0.12949052,0.28276634,2332364
0.6852388,0.05818547,0.008006867,0.24856889,30810762
0.5473229,0.046806056,0.16531035,0.24056065,1752812
0.79638946,0.12537871,0.0033687388,0.074863076,12130717
0.7587451,0.10862671,0.11863199,0.013996245,21334426
0.72796714,0.013351504,0.0025218131,0.25615957,1511944
0.5449266,0.27936244,0.093468405,0.08224252,670445
0.7409629,0.11581922,0.013506435,0.1297114,74913
0.50744843,0.024633326,0.032628566,0.43528965,2884125
0.74096024,0.09734298,0.008876869,0.15281992,2621781
0.36390117,0.3773426,0.07917532,0.1795809,9362760
0.6148836,0.20470195,0.03362354,0.14679095,15323823
0.9377847,0.025725503,0.006590767,0.029899066,4556411
0.36830425,0.19435798,0.29420397,0.14313377,4556313
0.63694,0.18813777,0.06475469,0.11016749,26910460
0.57780397,0.21805437,0.005407396,0.19873428,9460450
0.5869128,0.021168072,0.12308479,0.2688343,2167727
0.57672423,0.11640964,0.27128986,0.03557626,27122528
0.66711515,0.07095274,0.1468834,0.11504874,28743511
0.8135045,0.13357373,0.0077759614,0.045145765,12411647
0.8391042,0.075311966,0.04966432,0.035919487,2925896
0.82307625,0.02868848,0.011319101,0.13691615,21736720
0.844079,0.0034818181,0.0014174716,0.15102172,11408406
0.7458697,0.03360439,0.0077653797,0.21276055,2592877
0.9499193,0.02362344,0.0107969,0.015660377,11577392
0.8361368,0.05932236,0.04623572,0.058305163,20370033
0.8009694,0.114788055,0.02277953,0.061463013,19795169
0.51335603,0.430776,0.012133947,0.04373401,9713100
0.79943734,0.056312196,0.022108145,0.12214233,35479680
0.52366877,0.36427748,0.0027528505,0.1093009,10965647
0.6367771,0.06309444,0.14730965,0.1528188,21382951
0.8292164,0.06861529,0.010576949,0.09159139,9602389
0.6040681,0.08833125,0.24183221,0.06576847,28478510
0.8012617,0.16814262,0.002973816,0.02762186,9674442
0.5666675,0.013215517,0.124291,0.29582596,33775463
0.60656214,0.029650992,0.31526,0.04852687,14645904
0.67849255,0.009898162,0.26714867,0.044460572,210224
0.7776056,0.033138912,0.058418132,0.13083737,18168131
0.50731623,0.103224814,0.36278948,0.026669491,10992573
0.7701579,0.026002279,0.1740111,0.029828783,1597728
0.6981171,0.08015876,0.19375776,0.027966408,10956794
0.7477736,0.03882004,0.18569325,0.027713142,33281201
0.41313082,0.51986635,0.007247769,0.059755113,296997
0.4853156,0.069389105,0.2478362,0.19745909,10943778
0.66684437,0.16704215,0.1462776,0.019835848,14007996
0.6863876,0.047613416,0.19791931,0.06807965,10993005
0.79544336,0.02414136,0.17190374,0.008511572,14728039
0.83293474,0.07904484,0.029536985,0.058483418,28301538
0.6269524,0.21663181,0.1182238,0.038191944,3822078
0.8451612,0.06274327,0.02522903,0.06686654,30420106
0.8078915,0.06872584,0.032731697,0.09065094,7036030
0.51306844,0.03255863,0.20648687,0.24788603,14074305
0.83900183,0.04850905,0.060997404,0.05149168,18549958
0.69473165,0.007784119,0.13858864,0.15889564,31083557
0.8162506,0.031841747,0.014398276,0.13750936,10436186
0.72631764,0.15526874,0.07279056,0.04562304,29377746
0.3937706,0.28852394,0.13126428,0.18644117,18188453
0.68934745,0.24801224,0.032217838,0.030422458,34574444
0.7974887,0.030241374,0.127733,0.04453686,4549179
0.7770829,0.07004001,0.0062765344,0.14660057,26564418
0.88696945,0.02292298,0.07709454,0.013013046,2958168
0.7824672,0.15037315,0.007162557,0.05999714,3900943
0.8177108,0.017452586,0.10605791,0.058778707,21859894
0.73411113,0.047102153,0.079257414,0.13952935,31769079
0.743926,0.13182388,0.0857275,0.038522597,34992096
0.46057594,0.16209975,0.23885831,0.13846597,6178986
0.27324492,0.10683871,0.015669968,0.6042464,19933654
0.67734516,0.023019753,0.21601535,0.083619736,12053509
0.7418561,0.04929604,0.0032989883,0.20554891,5892193
0.7402804,0.17100129,0.029252397,0.059465934,4213183
0.6707704,0.044643145,0.19961536,0.0849711,22465691
0.4975586,0.21862169,0.064824104,0.21899563,32656988
0.7201918,0.009383586,0.23730043,0.033124235,1367110
0.39338315,0.00318482,0.21635519,0.38707685,13495676
0.6042914,0.25062335,0.004825765,0.14025955,30419048
0.8634035,0.05942581,0.008135529,0.06903515,3644964
0.5091623,0.017802535,0.09494254,0.3780926,1203340
0.43635082,0.057999317,0.34782603,0.15782385,930894
0.7414822,0.018519953,0.12117921,0.11881863,5474126
0.6878014,0.081434995,0.012355658,0.21840796,9673848
0.80186266,0.010860127,0.14506273,0.0422145,21258335
0.61582565,0.026311994,0.28401914,0.07384324,1709334
0.55614823,0.3898438,0.018952848,0.035055164,5602177
0.62833923,0.09856812,0.21888095,0.054211725,18060738
0.59200275,0.35569683,0.013446642,0.03885373,31153575
0.78344214,0.08861844,0.042242073,0.08569738,14883772
0.6250982,0.004567906,0.05275889,0.31757498,711102
0.51289284,0.2929755,0.074682124,0.11944952,11247078
0.8329303,0.10908602,0.01690648,0.0410772,8915914
0.85066783,0.05007126,0.017017566,0.0822434,35570671
0.5172285,0.11617851,0.050627,0.31596604,24627900
0.7601494,0.2292382,0.001335333,0.0092770895,7701711
0.5882281,0.031142525,0.124874525,0.25575486,32420843
0.71724284,0.014280752,0.11172065,0.15675575,4111583
0.7474706,0.05523439,0.096510574,0.10078441,15985034
0.56649196,0.03317335,0.34996697,0.050367765,23906190
0.43583068,0.25576097,0.18720005,0.121208295,15112860
0.3794861,0.30087665,0.274226,0.04541123,17475229
0.2701848,0.53340673,0.011980826,0.18442766,31445183
0.3312006,0.22571172,0.118476264,0.3246114,30665001
0.2776287,0.36483842,0.32107836,0.036454495,18892860
0.4275067,0.060992982,0.2324349,0.27906537,26464187
0.65109956,0.3198131,0.0038199194,0.025267394,26862467
0.6040698,0.018850226,0.35311112,0.023968855,33205804
0.2959,0.47609434,0.008865476,0.21914023,9618457
0.5402758,0.010254534,0.41344786,0.036021806,26866490
0.34381515,0.15770729,0.21486573,0.2836118,4235653
0.4623262,0.032612454,0.3519153,0.15314606,6086631
0.6531153,0.06757183,0.24774595,0.031566948,31640956
0.4000315,0.3619943,0.024516206,0.21345802,12118772
0.7555688,0.18783177,0.011212393,0.045387063,31583065
0.4350163,0.033133004,0.45482478,0.077025905,2971654
0.5013166,0.1693441,0.0042673917,0.3250719,2359987
0.5036413,0.05543291,0.35905585,0.081869945,3377729
0.7871182,0.02406008,0.028716495,0.16010523,19351485
0.43642384,0.027557814,0.4980478,0.037970535,3230447
0.82058865,0.030126894,0.0025153165,0.14676917,420532
0.6566693,0.16953671,0.111208804,0.06258516,2241842
0.6899329,0.28615716,0.0061727464,0.017737232,19979259
0.812552,0.07456995,0.06679225,0.04608583,25221701
0.52091014,0.028279424,0.13716681,0.31364363,2547497
0.098064035,0.005766527,0.007849782,0.8883197,14725125
0.22019416,0.73291785,0.017352385,0.029535566,930141
0.66408384,0.22591355,0.0023779266,0.10762473,25644474
0.6319689,0.2603749,0.060574304,0.047081847,13387836
0.8164274,0.06045822,0.011481453,0.11163292,18926657
0.8358723,0.049558308,0.024498485,0.09007094,22951467
0.5797464,0.19129372,0.071025096,0.15793476,6241237
0.7893346,0.1562508,0.016807463,0.037607178,9299602
0.60243,0.20665951,0.015561468,0.17534904,31460305
0.67180467,0.22385591,0.012152137,0.09218722,29005690
0.31973106,0.14441027,0.33158964,0.20426902,26528549
0.622466,0.1634408,0.0065990067,0.20749415,8202158
0.761475,0.036482453,0.099360764,0.102681726,9305503
0.5014395,0.076241665,0.012172563,0.41014624,4691910
0.33791274,0.14173003,0.10089926,0.419458,20066135
0.7090511,0.08456931,0.060587082,0.14579257,161460
0.39555684,0.4634036,0.0012198186,0.13981973,5631382
0.40890327,0.005884001,0.4277346,0.15747815,5885832
0.43226424,0.2851813,0.10787995,0.17467454,12668580
0.4651998,0.351065,0.11057541,0.07315973,12336807
0.5252905,0.029409477,0.31752163,0.12777846,26723623
0.56718385,0.12145846,0.062194657,0.24916303,31361603
0.6078729,0.31718284,0.008934827,0.06600943,34501845
0.68658775,0.1771776,0.04604977,0.090184815,12638350
0.25636676,0.12364708,0.08498837,0.5349978,7272571
0.5229016,0.06760376,0.023944411,0.3855502,7275378
0.52533644,0.27088407,0.11755375,0.08622571,28788678
0.75545454,0.113827705,0.015404074,0.11531369,5083764
0.59941244,0.018127661,0.13974807,0.24271184,18965892
0.77068454,0.10763988,0.09760627,0.024069361,9127916
0.73433876,0.22882563,0.007143114,0.029692471,22076195
0.588949,0.109142214,0.07769745,0.22421128,40672
0.16473871,0.056863505,0.0147671215,0.7636307,17445002
0.31300238,0.3603307,0.02825587,0.2984111,1301789
0.39847928,0.2726242,0.0021472268,0.3267493,66322
0.78634834,0.033879705,0.009962604,0.16980934,15287430
0.44475067,0.47715485,0.006786703,0.07130777,9009864
0.5778982,0.3756314,0.0074853483,0.038985014,452211
0.5382278,0.14957021,0.05553583,0.25666615,25932667
0.67546844,0.18114294,0.06019052,0.08319806,30581507
0.5402959,0.035085455,0.2017058,0.22291288,26188630
0.4551263,0.05521939,0.15634862,0.3333057,30581608
0.7224634,0.017782155,0.12168031,0.13807404,25952444
0.5594279,0.026161427,0.13691269,0.277498,25951913
0.39564434,0.17149599,0.24013652,0.19272314,26304712
0.87849385,0.015283766,0.0021889764,0.10403345,13535665
0.8206177,0.076042004,0.015374625,0.087965734,15499614
0.48102576,0.38727888,0.0020967345,0.12959862,35825940
0.68228567,0.27547616,0.0055461344,0.036692027,25496071
0.33282477,0.5820025,0.028068935,0.057103783,32191033
0.14005914,0.82329607,0.0032777467,0.033367105,25575072
0.2732875,0.58281606,0.018376285,0.12552017,2506380
0.6117925,0.35959658,0.004177083,0.024433877,26322280
0.836611,0.030232264,0.012995395,0.12016136,12253961
0.6374673,0.33590513,0.008155268,0.018472249,9678161
0.53325856,0.3714297,0.022447,0.07286474,9755107
0.4971201,0.45102876,0.003956784,0.047894318,24542316
0.460364,0.49519956,0.016811939,0.027624434,31425262
0.70312315,0.27371603,0.005738819,0.017421965,23400698
0.35726854,0.56540674,0.0058917864,0.071432956,10640941
0.57138926,0.1934909,0.011129765,0.22399008,5657238
0.68095887,0.2940553,0.0063011325,0.01868462,16166233
0.2785241,0.18222727,0.41802144,0.121227235,11450070
0.7942813,0.14306016,0.017807292,0.044851262,25632827
0.30758464,0.026542839,0.20881166,0.45706087,10691843
0.784078,0.09611889,0.04563705,0.0741661,11451131
0.6457864,0.023198009,0.039633926,0.29138163,11449142
0.5554241,0.2019548,0.009863435,0.23275767,424829
0.74644476,0.08740155,0.08259852,0.08355512,24380314
0.8506883,0.017388254,0.11499169,0.0169318,36190244
0.46778727,0.024196418,0.18550184,0.32251447,2525385
0.31519568,0.088201,0.024287414,0.57231593,14170318
0.32421857,0.005863383,0.015680192,0.65423787,26600911
0.34761655,0.24436583,0.31674734,0.09127029,2200771
0.39372718,0.27831385,0.0016762383,0.32628274,4604905
0.79882526,0.08145198,0.042528853,0.07719392,22225351
0.2518822,0.68091846,0.02049019,0.046709105,10051590
0.2504984,0.16967164,0.120318964,0.45951098,6652508
0.2286244,0.24948671,0.1479584,0.37393048,25542269
0.11714646,0.4327926,0.114738986,0.33532193,10304105
0.07727835,0.5784461,0.027536599,0.316739,35818946
0.6877778,0.24953178,0.007400515,0.05528992,36131759
0.20538986,0.33677012,0.40155855,0.056281444,20844864
0.38260534,0.119675905,0.13512966,0.36258906,24010250
0.3885505,0.22625308,0.009468203,0.37572822,27216746
0.27607906,0.29825643,0.18994251,0.23572204,22660896
0.21214196,0.34283623,0.23464195,0.21037987,27713939
0.47866267,0.40714157,0.0657005,0.04849528,6772810
0.6361245,0.3316142,0.003841664,0.028419646,983560
0.6606675,0.27231959,0.021967318,0.045045562,6411396
0.11235003,0.22874905,0.12628964,0.5326113,345825
0.39023596,0.081491314,0.29770342,0.2305693,30897354
0.5223561,0.38466665,0.013227763,0.07974954,24038487
0.4984698,0.30415496,0.0037806246,0.19359466,1394462
0.24282496,0.49236992,0.0061312434,0.2586739,316540
0.68347764,0.08271607,0.21995135,0.013854918,6117093
0.72924334,0.06862503,0.12951179,0.07261988,18107156
0.87109166,0.050377723,0.0705576,0.007972964,17183861
0.50324714,0.0901602,0.27388713,0.13270552,7541527
0.4943119,0.2936634,0.05587856,0.15614612,34593257
0.5286042,0.1861353,0.079416834,0.20584367,12637837
0.56676745,0.26462525,0.011590289,0.15701698,6817168
0.23175925,0.2798711,0.018031413,0.47033823,14285052
0.41519856,0.038366918,0.24323401,0.30320048,2861847
0.24663477,0.3535671,0.12012202,0.27967614,12186683
0.3845315,0.22063376,0.34188163,0.052953117,4697464
0.5369429,0.22566755,0.14049192,0.09689763,29397961
0.8563976,0.08497889,0.0043922863,0.05423116,2170031
0.67301375,0.012645325,0.15909106,0.15524991,4731904
0.63473463,0.20035663,0.0019567204,0.16295198,2310279
0.69218206,0.24128039,0.0011038177,0.06543376,4769447
0.14503229,0.09800781,0.18978906,0.56717086,255898
0.034978364,0.38084364,0.019106856,0.56507117,262465
